maatregel_id,"maatregel_naam","instructie","aanvullende_instructie","verkeersbord_code","wegcode_tekst"
bc6e1770-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcad1c40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcad1c40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcad1c40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcfb8a60-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcfb8a60-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcfb8a60-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb3a2b50-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb3a2b50-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb3a2b50-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bbfd7b52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bbfd7b52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bbfd7b52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdbc1b40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor de voertuigen die gebruikt worden door personen met een handicap,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdbc1b40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdbc1b40-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb116da0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb116da0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb116da0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb878800-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb878800-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb878800-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb878800-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd4b5810-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd4b5810-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd4b5810-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd4b5810-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd8776b0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","het parkeren is betalend 
het betalend parkeren geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd8776b0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd8776b0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd8776b0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2404d0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2404d0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de gemeentelijke parkeerkaart is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2404d0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be2404d0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be5db270-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be5db270-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be5db270-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
be5db270-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de bewonerskaart is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bea1c050-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor voertuigen waarop de  parkeerkaart voor autodelen is aangebracht,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bea1c050-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bea1c050-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bea1c050-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bede0600-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bede0600-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bede0600-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bede0600-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc477ca0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc477ca0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc477ca0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc477ca0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc808e00-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc808e00-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc808e00-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc808e00-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcbe5a52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcbe5a52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcbe5a52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bcbe5a52-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd099420-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd099420-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd099420-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd099420-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIb,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen","de parkeertijd is beperkt en de parkeerschijf moet gebruikt worden;
het gebruik van de schijf is voorgeschreven ${beperking_tijd};
de beperkte parkeertijd geldt niet voor personen in het bezit van een ${type_parkeerkaart}",E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb4723a0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering is beperkt tot een maximduur van ${beperking_tijd} minuten,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb4723a0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb4723a0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb4723a0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIIc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc0850c0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc0850c0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc0850c0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bc0850c0-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor volgende categorie van voertuigen: ${categorie_voertuig},E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdc60650-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het einde van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdc60650-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van meer dan 300 meter,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdc60650-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is voorbehouden voor de voertuigen die gebruikt worden door personen met een handicap,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bdc60650-98e1-11e0-a970-00216a82c36c,E9b+Xb+Xa+Xd-Type VIId,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het begin van de parkeerreglementering wordt aangeduid,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb195ce1-98e1-11e0-a970-00216a82c36c,E9b+Xc,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb973f70-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren toegelaten is beperkt tot de volgende uren: van ${begintijd} tot ${eindtijd}u.,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bb973f70-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type V,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd582950-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",het parkeren is betalend,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
bd582950-98e1-11e0-a970-00216a82c36c,E9b+Xc-Type VII,"het parkeren is voorbehouden voor motorfietsen, personenauto's, auto's voor dubbel gebruik en minibussen",de parkeerreglementering geldt over een afstand van ${aanduiding_afstand} m,E9b,"parkeren uitsluitend voor motorfietsen, personenauto's, auto's voor dubbelgebruik en minibussen"
